filename,world_name,character_name,character2_name,character_texture,character2_texture,character_pos,character2_pos
0000470.png,Desert,Crow,Lioness,Yellow,Blue,,
0000471.png,Desert,Crow,Lioness,Yellow,Green,,
0000472.png,Desert,Crow,Lioness,Yellow,Brown,,
0000473.png,Desert,Crow,Lioness,Yellow,Purple,,
0000474.png,Desert,Crow,Lioness,Yellow,Cyan,,
0000475.png,Desert,Crow,Lioness,Yellow,Gray,,
0000476.png,Desert,Crow,Lioness,Brown,Red,,
0000477.png,Desert,Crow,Lioness,Brown,Blue,,
0000478.png,Desert,Crow,Lioness,Brown,Green,,
0000479.png,Desert,Crow,Lioness,Brown,Yellow,,
0000480.png,Desert,Crow,Lioness,Brown,Purple,,
0000481.png,Desert,Crow,Lioness,Brown,Cyan,,
0000482.png,Desert,Crow,Lioness,Brown,Gray,,
0000483.png,Desert,Crow,Lioness,Purple,Red,,
0000484.png,Desert,Crow,Lioness,Purple,Blue,,
0000485.png,Desert,Crow,Lioness,Purple,Green,,
0000486.png,Desert,Crow,Lioness,Purple,Yellow,,
0000487.png,Desert,Crow,Lioness,Purple,Brown,,
0000488.png,Desert,Crow,Lioness,Purple,Cyan,,
0000489.png,Desert,Crow,Lioness,Purple,Gray,,
0000490.png,Desert,Crow,Lioness,Cyan,Red,,
0000491.png,Desert,Crow,Lioness,Cyan,Blue,,
0000492.png,Desert,Crow,Lioness,Cyan,Green,,
0000493.png,Desert,Crow,Lioness,Cyan,Yellow,,
0000494.png,Desert,Crow,Lioness,Cyan,Brown,,
0000495.png,Desert,Crow,Lioness,Cyan,Purple,,
0000496.png,Desert,Crow,Lioness,Cyan,Gray,,
0000497.png,Desert,Crow,Lioness,Gray,Red,,
0000498.png,Desert,Crow,Lioness,Gray,Blue,,
0000499.png,Desert,Crow,Lioness,Gray,Green,,
0000500.png,Desert,Crow,Lioness,Gray,Yellow,,
0000501.png,Desert,Crow,Lioness,Gray,Brown,,
0000502.png,Desert,Crow,Lioness,Gray,Purple,,
0000503.png,Desert,Crow,Lioness,Gray,Cyan,,
0000504.png,Desert,Crow,Rhinoceros,Red,Blue,,
0000505.png,Desert,Crow,Rhinoceros,Red,Green,,
0000506.png,Desert,Crow,Rhinoceros,Red,Yellow,,
0000507.png,Desert,Crow,Rhinoceros,Red,Brown,,
0000508.png,Desert,Crow,Rhinoceros,Red,Purple,,
0000509.png,Desert,Crow,Rhinoceros,Red,Cyan,,
0000510.png,Desert,Crow,Rhinoceros,Red,Gray,,
0000511.png,Desert,Crow,Rhinoceros,Blue,Red,,
0000512.png,Desert,Crow,Rhinoceros,Blue,Green,,
0000513.png,Desert,Crow,Rhinoceros,Blue,Yellow,,
0000514.png,Desert,Crow,Rhinoceros,Blue,Brown,,
0000515.png,Desert,Crow,Rhinoceros,Blue,Purple,,
0000516.png,Desert,Crow,Rhinoceros,Blue,Cyan,,
0000517.png,Desert,Crow,Rhinoceros,Blue,Gray,,
0000518.png,Desert,Crow,Rhinoceros,Green,Red,,
0000519.png,Desert,Crow,Rhinoceros,Green,Blue,,
0000520.png,Desert,Crow,Rhinoceros,Green,Yellow,,
0000521.png,Desert,Crow,Rhinoceros,Green,Brown,,
0000522.png,Desert,Crow,Rhinoceros,Green,Purple,,
0000523.png,Desert,Crow,Rhinoceros,Green,Cyan,,
0000524.png,Desert,Crow,Rhinoceros,Green,Gray,,
0000525.png,Desert,Crow,Rhinoceros,Yellow,Red,,
0000526.png,Desert,Crow,Rhinoceros,Yellow,Blue,,
0000527.png,Desert,Crow,Rhinoceros,Yellow,Green,,
0000528.png,Desert,Crow,Rhinoceros,Yellow,Brown,,
0000529.png,Desert,Crow,Rhinoceros,Yellow,Purple,,
0000530.png,Desert,Crow,Rhinoceros,Yellow,Cyan,,
0000531.png,Desert,Crow,Rhinoceros,Yellow,Gray,,
0000532.png,Desert,Crow,Rhinoceros,Brown,Red,,
0000533.png,Desert,Crow,Rhinoceros,Brown,Blue,,
0000534.png,Desert,Crow,Rhinoceros,Brown,Green,,
0000535.png,Desert,Crow,Rhinoceros,Brown,Yellow,,
0000536.png,Desert,Crow,Rhinoceros,Brown,Purple,,
0000537.png,Desert,Crow,Rhinoceros,Brown,Cyan,,
0000538.png,Desert,Crow,Rhinoceros,Brown,Gray,,
0000539.png,Desert,Crow,Rhinoceros,Purple,Red,,
0000540.png,Desert,Crow,Rhinoceros,Purple,Blue,,
0000541.png,Desert,Crow,Rhinoceros,Purple,Green,,
0000542.png,Desert,Crow,Rhinoceros,Purple,Yellow,,
0000543.png,Desert,Crow,Rhinoceros,Purple,Brown,,
0000544.png,Desert,Crow,Rhinoceros,Purple,Cyan,,
0000545.png,Desert,Crow,Rhinoceros,Purple,Gray,,
0000546.png,Desert,Crow,Rhinoceros,Cyan,Red,,
0000547.png,Desert,Crow,Rhinoceros,Cyan,Blue,,
0000548.png,Desert,Crow,Rhinoceros,Cyan,Green,,
0000549.png,Desert,Crow,Rhinoceros,Cyan,Yellow,,
0000550.png,Desert,Crow,Rhinoceros,Cyan,Brown,,
0000551.png,Desert,Crow,Rhinoceros,Cyan,Purple,,
0000552.png,Desert,Crow,Rhinoceros,Cyan,Gray,,
0000553.png,Desert,Crow,Rhinoceros,Gray,Red,,
0000554.png,Desert,Crow,Rhinoceros,Gray,Blue,,
0000555.png,Desert,Crow,Rhinoceros,Gray,Green,,
0000556.png,Desert,Crow,Rhinoceros,Gray,Yellow,,
0000557.png,Desert,Crow,Rhinoceros,Gray,Brown,,
0000558.png,Desert,Crow,Rhinoceros,Gray,Purple,,
0000559.png,Desert,Crow,Rhinoceros,Gray,Cyan,,
0000560.png,Desert,Crow,Zebra,Red,Blue,,
0000561.png,Desert,Crow,Zebra,Red,Green,,
0000562.png,Desert,Crow,Zebra,Red,Yellow,,
0000563.png,Desert,Crow,Zebra,Red,Brown,,
0000564.png,Desert,Crow,Zebra,Red,Purple,,
0000565.png,Desert,Crow,Zebra,Red,Cyan,,
0000566.png,Desert,Crow,Zebra,Red,Gray,,
0000567.png,Desert,Crow,Zebra,Blue,Red,,
0000568.png,Desert,Crow,Zebra,Blue,Green,,
0000569.png,Desert,Crow,Zebra,Blue,Yellow,,
0000570.png,Desert,Crow,Zebra,Blue,Brown,,
0000571.png,Desert,Crow,Zebra,Blue,Purple,,
0000572.png,Desert,Crow,Zebra,Blue,Cyan,,
0000573.png,Desert,Crow,Zebra,Blue,Gray,,
0000574.png,Desert,Crow,Zebra,Green,Red,,
0000575.png,Desert,Crow,Zebra,Green,Blue,,
0000576.png,Desert,Crow,Zebra,Green,Yellow,,
0000577.png,Desert,Crow,Zebra,Green,Brown,,
0000578.png,Desert,Crow,Zebra,Green,Purple,,
0000579.png,Desert,Crow,Zebra,Green,Cyan,,
0000580.png,Desert,Crow,Zebra,Green,Gray,,
0000581.png,Desert,Crow,Zebra,Yellow,Red,,
0000582.png,Desert,Crow,Zebra,Yellow,Blue,,
0000583.png,Desert,Crow,Zebra,Yellow,Green,,
0000584.png,Desert,Crow,Zebra,Yellow,Brown,,
0000585.png,Desert,Crow,Zebra,Yellow,Purple,,
0000586.png,Desert,Crow,Zebra,Yellow,Cyan,,
0000587.png,Desert,Crow,Zebra,Yellow,Gray,,
0000588.png,Desert,Crow,Zebra,Brown,Red,,
0000589.png,Desert,Crow,Zebra,Brown,Blue,,
0000590.png,Desert,Crow,Zebra,Brown,Green,,
0000591.png,Desert,Crow,Zebra,Brown,Yellow,,
0000592.png,Desert,Crow,Zebra,Brown,Purple,,
0000593.png,Desert,Crow,Zebra,Brown,Cyan,,
0000594.png,Desert,Crow,Zebra,Brown,Gray,,
0000595.png,Desert,Crow,Zebra,Purple,Red,,
0000596.png,Desert,Crow,Zebra,Purple,Blue,,
0000597.png,Desert,Crow,Zebra,Purple,Green,,
0000598.png,Desert,Crow,Zebra,Purple,Yellow,,
0000599.png,Desert,Crow,Zebra,Purple,Brown,,
0000600.png,Desert,Crow,Zebra,Purple,Cyan,,
0000601.png,Desert,Crow,Zebra,Purple,Gray,,
0000602.png,Desert,Crow,Zebra,Cyan,Red,,
0000603.png,Desert,Crow,Zebra,Cyan,Blue,,
0000604.png,Desert,Crow,Zebra,Cyan,Green,,
0000605.png,Desert,Crow,Zebra,Cyan,Yellow,,
0000606.png,Desert,Crow,Zebra,Cyan,Brown,,
0000607.png,Desert,Crow,Zebra,Cyan,Purple,,
0000608.png,Desert,Crow,Zebra,Cyan,Gray,,
0000609.png,Desert,Crow,Zebra,Gray,Red,,
0000610.png,Desert,Crow,Zebra,Gray,Blue,,
0000611.png,Desert,Crow,Zebra,Gray,Green,,
0000612.png,Desert,Crow,Zebra,Gray,Yellow,,
0000613.png,Desert,Crow,Zebra,Gray,Brown,,
0000614.png,Desert,Crow,Zebra,Gray,Purple,,
0000615.png,Desert,Crow,Zebra,Gray,Cyan,,
0000616.png,Desert,Fox,Crow,Red,Blue,,
0000617.png,Desert,Fox,Crow,Red,Green,,
0000618.png,Desert,Fox,Crow,Red,Yellow,,
0000619.png,Desert,Fox,Crow,Red,Brown,,
0000620.png,Desert,Fox,Crow,Red,Purple,,
0000621.png,Desert,Fox,Crow,Red,Cyan,,
0000622.png,Desert,Fox,Crow,Red,Gray,,
0000623.png,Desert,Fox,Crow,Blue,Red,,
0000624.png,Desert,Fox,Crow,Blue,Green,,
0000625.png,Desert,Fox,Crow,Blue,Yellow,,
0000626.png,Desert,Fox,Crow,Blue,Brown,,
0000627.png,Desert,Fox,Crow,Blue,Purple,,
0000628.png,Desert,Fox,Crow,Blue,Cyan,,
0000629.png,Desert,Fox,Crow,Blue,Gray,,
0000630.png,Desert,Fox,Crow,Green,Red,,
0000631.png,Desert,Fox,Crow,Green,Blue,,
0000632.png,Desert,Fox,Crow,Green,Yellow,,
0000633.png,Desert,Fox,Crow,Green,Brown,,
0000634.png,Desert,Fox,Crow,Green,Purple,,
0000635.png,Desert,Fox,Crow,Green,Cyan,,
0000636.png,Desert,Fox,Crow,Green,Gray,,
0000637.png,Desert,Fox,Crow,Yellow,Red,,
0000638.png,Desert,Fox,Crow,Yellow,Blue,,
0000639.png,Desert,Fox,Crow,Yellow,Green,,
0000640.png,Desert,Fox,Crow,Yellow,Brown,,
0000641.png,Desert,Fox,Crow,Yellow,Purple,,
0000642.png,Desert,Fox,Crow,Yellow,Cyan,,
0000643.png,Desert,Fox,Crow,Yellow,Gray,,
0000644.png,Desert,Fox,Crow,Brown,Red,,
0000645.png,Desert,Fox,Crow,Brown,Blue,,
0000646.png,Desert,Fox,Crow,Brown,Green,,
0000647.png,Desert,Fox,Crow,Brown,Yellow,,
0000648.png,Desert,Fox,Crow,Brown,Purple,,
0000649.png,Desert,Fox,Crow,Brown,Cyan,,
0000650.png,Desert,Fox,Crow,Brown,Gray,,
0000651.png,Desert,Fox,Crow,Purple,Red,,
0000652.png,Desert,Fox,Crow,Purple,Blue,,
0000653.png,Desert,Fox,Crow,Purple,Green,,
0000654.png,Desert,Fox,Crow,Purple,Yellow,,
0000655.png,Desert,Fox,Crow,Purple,Brown,,
0000656.png,Desert,Fox,Crow,Purple,Cyan,,
0000657.png,Desert,Fox,Crow,Purple,Gray,,
0000658.png,Desert,Fox,Crow,Cyan,Red,,
0000659.png,Desert,Fox,Crow,Cyan,Blue,,
0000660.png,Desert,Fox,Crow,Cyan,Green,,
0000661.png,Desert,Fox,Crow,Cyan,Yellow,,
0000662.png,Desert,Fox,Crow,Cyan,Brown,,
0000663.png,Desert,Fox,Crow,Cyan,Purple,,
0000664.png,Desert,Fox,Crow,Cyan,Gray,,
0000665.png,Desert,Fox,Crow,Gray,Red,,
0000666.png,Desert,Fox,Crow,Gray,Blue,,
0000667.png,Desert,Fox,Crow,Gray,Green,,
0000668.png,Desert,Fox,Crow,Gray,Yellow,,
0000669.png,Desert,Fox,Crow,Gray,Brown,,
0000670.png,Desert,Fox,Crow,Gray,Purple,,
0000671.png,Desert,Fox,Crow,Gray,Cyan,,
0000672.png,Desert,Fox,DeerStag,Red,Blue,,
0000673.png,Desert,Fox,DeerStag,Red,Green,,
0000674.png,Desert,Fox,DeerStag,Red,Yellow,,
0000675.png,Desert,Fox,DeerStag,Red,Brown,,
0000676.png,Desert,Fox,DeerStag,Red,Purple,,
0000677.png,Desert,Fox,DeerStag,Red,Cyan,,
0000678.png,Desert,Fox,DeerStag,Red,Gray,,
0000679.png,Desert,Fox,DeerStag,Blue,Red,,
0000680.png,Desert,Fox,DeerStag,Blue,Green,,
0000681.png,Desert,Fox,DeerStag,Blue,Yellow,,
0000682.png,Desert,Fox,DeerStag,Blue,Brown,,
0000683.png,Desert,Fox,DeerStag,Blue,Purple,,
0000684.png,Desert,Fox,DeerStag,Blue,Cyan,,
0000685.png,Desert,Fox,DeerStag,Blue,Gray,,
0000686.png,Desert,Fox,DeerStag,Green,Red,,
0000687.png,Desert,Fox,DeerStag,Green,Blue,,
0000688.png,Desert,Fox,DeerStag,Green,Yellow,,
0000689.png,Desert,Fox,DeerStag,Green,Brown,,
0000690.png,Desert,Fox,DeerStag,Green,Purple,,
0000691.png,Desert,Fox,DeerStag,Green,Cyan,,
0000692.png,Desert,Fox,DeerStag,Green,Gray,,
0000693.png,Desert,Fox,DeerStag,Yellow,Red,,
0000694.png,Desert,Fox,DeerStag,Yellow,Blue,,
0000695.png,Desert,Fox,DeerStag,Yellow,Green,,
0000696.png,Desert,Fox,DeerStag,Yellow,Brown,,
0000697.png,Desert,Fox,DeerStag,Yellow,Purple,,
0000698.png,Desert,Fox,DeerStag,Yellow,Cyan,,
0000699.png,Desert,Fox,DeerStag,Yellow,Gray,,
0000700.png,Desert,Fox,DeerStag,Brown,Red,,
0000701.png,Desert,Fox,DeerStag,Brown,Blue,,
0000702.png,Desert,Fox,DeerStag,Brown,Green,,
0000703.png,Desert,Fox,DeerStag,Brown,Yellow,,
0000704.png,Desert,Fox,DeerStag,Brown,Purple,,
0000705.png,Desert,Fox,DeerStag,Brown,Cyan,,
0000706.png,Desert,Fox,DeerStag,Brown,Gray,,
0000707.png,Desert,Fox,DeerStag,Purple,Red,,
0000708.png,Desert,Fox,DeerStag,Purple,Blue,,
0000709.png,Desert,Fox,DeerStag,Purple,Green,,
0000710.png,Desert,Fox,DeerStag,Purple,Yellow,,
0000711.png,Desert,Fox,DeerStag,Purple,Brown,,
0000712.png,Desert,Fox,DeerStag,Purple,Cyan,,
0000713.png,Desert,Fox,DeerStag,Purple,Gray,,
0000714.png,Desert,Fox,DeerStag,Cyan,Red,,
0000715.png,Desert,Fox,DeerStag,Cyan,Blue,,
0000716.png,Desert,Fox,DeerStag,Cyan,Green,,
0000717.png,Desert,Fox,DeerStag,Cyan,Yellow,,
0000718.png,Desert,Fox,DeerStag,Cyan,Brown,,
0000719.png,Desert,Fox,DeerStag,Cyan,Purple,,
0000720.png,Desert,Fox,DeerStag,Cyan,Gray,,
0000721.png,Desert,Fox,DeerStag,Gray,Red,,
0000722.png,Desert,Fox,DeerStag,Gray,Blue,,
0000723.png,Desert,Fox,DeerStag,Gray,Green,,
0000724.png,Desert,Fox,DeerStag,Gray,Yellow,,
0000725.png,Desert,Fox,DeerStag,Gray,Brown,,
0000726.png,Desert,Fox,DeerStag,Gray,Purple,,
0000727.png,Desert,Fox,DeerStag,Gray,Cyan,,
0000728.png,Desert,Fox,DeerDoe,Red,Blue,,
0000729.png,Desert,Fox,DeerDoe,Red,Green,,
0000730.png,Desert,Fox,DeerDoe,Red,Yellow,,
0000731.png,Desert,Fox,DeerDoe,Red,Brown,,
0000732.png,Desert,Fox,DeerDoe,Red,Purple,,
0000733.png,Desert,Fox,DeerDoe,Red,Cyan,,
0000734.png,Desert,Fox,DeerDoe,Red,Gray,,
0000735.png,Desert,Fox,DeerDoe,Blue,Red,,
0000736.png,Desert,Fox,DeerDoe,Blue,Green,,
0000737.png,Desert,Fox,DeerDoe,Blue,Yellow,,
0000738.png,Desert,Fox,DeerDoe,Blue,Brown,,
0000739.png,Desert,Fox,DeerDoe,Blue,Purple,,
0000740.png,Desert,Fox,DeerDoe,Blue,Cyan,,
0000741.png,Desert,Fox,DeerDoe,Blue,Gray,,
0000742.png,Desert,Fox,DeerDoe,Green,Red,,
0000743.png,Desert,Fox,DeerDoe,Green,Blue,,
0000744.png,Desert,Fox,DeerDoe,Green,Yellow,,
0000745.png,Desert,Fox,DeerDoe,Green,Brown,,
0000746.png,Desert,Fox,DeerDoe,Green,Purple,,
0000747.png,Desert,Fox,DeerDoe,Green,Cyan,,
0000748.png,Desert,Fox,DeerDoe,Green,Gray,,
0000749.png,Desert,Fox,DeerDoe,Yellow,Red,,
0000750.png,Desert,Fox,DeerDoe,Yellow,Blue,,
0000751.png,Desert,Fox,DeerDoe,Yellow,Green,,
0000752.png,Desert,Fox,DeerDoe,Yellow,Brown,,
0000753.png,Desert,Fox,DeerDoe,Yellow,Purple,,
0000754.png,Desert,Fox,DeerDoe,Yellow,Cyan,,
0000755.png,Desert,Fox,DeerDoe,Yellow,Gray,,
0000756.png,Desert,Fox,DeerDoe,Brown,Red,,
0000757.png,Desert,Fox,DeerDoe,Brown,Blue,,
0000758.png,Desert,Fox,DeerDoe,Brown,Green,,
0000759.png,Desert,Fox,DeerDoe,Brown,Yellow,,
0000760.png,Desert,Fox,DeerDoe,Brown,Purple,,
0000761.png,Desert,Fox,DeerDoe,Brown,Cyan,,
0000762.png,Desert,Fox,DeerDoe,Brown,Gray,,
0000763.png,Desert,Fox,DeerDoe,Purple,Red,,
0000764.png,Desert,Fox,DeerDoe,Purple,Blue,,
0000765.png,Desert,Fox,DeerDoe,Purple,Green,,
0000766.png,Desert,Fox,DeerDoe,Purple,Yellow,,
0000767.png,Desert,Fox,DeerDoe,Purple,Brown,,
0000768.png,Desert,Fox,DeerDoe,Purple,Cyan,,
0000769.png,Desert,Fox,DeerDoe,Purple,Gray,,
0000770.png,Desert,Fox,DeerDoe,Cyan,Red,,
0000771.png,Desert,Fox,DeerDoe,Cyan,Blue,,
0000772.png,Desert,Fox,DeerDoe,Cyan,Green,,
0000773.png,Desert,Fox,DeerDoe,Cyan,Yellow,,
0000774.png,Desert,Fox,DeerDoe,Cyan,Brown,,
0000775.png,Desert,Fox,DeerDoe,Cyan,Purple,,
0000776.png,Desert,Fox,DeerDoe,Cyan,Gray,,
0000777.png,Desert,Fox,DeerDoe,Gray,Red,,
0000778.png,Desert,Fox,DeerDoe,Gray,Blue,,
0000779.png,Desert,Fox,DeerDoe,Gray,Green,,
0000780.png,Desert,Fox,DeerDoe,Gray,Yellow,,
0000781.png,Desert,Fox,DeerDoe,Gray,Brown,,
0000782.png,Desert,Fox,DeerDoe,Gray,Purple,,
0000783.png,Desert,Fox,DeerDoe,Gray,Cyan,,
0000784.png,Desert,Fox,Wolf,Red,Blue,,
0000785.png,Desert,Fox,Wolf,Red,Green,,
0000786.png,Desert,Fox,Wolf,Red,Yellow,,
0000787.png,Desert,Fox,Wolf,Red,Brown,,
0000788.png,Desert,Fox,Wolf,Red,Purple,,
0000789.png,Desert,Fox,Wolf,Red,Cyan,,
0000790.png,Desert,Fox,Wolf,Red,Gray,,
0000791.png,Desert,Fox,Wolf,Blue,Red,,
0000792.png,Desert,Fox,Wolf,Blue,Green,,
0000793.png,Desert,Fox,Wolf,Blue,Yellow,,
0000794.png,Desert,Fox,Wolf,Blue,Brown,,
0000795.png,Desert,Fox,Wolf,Blue,Purple,,
0000796.png,Desert,Fox,Wolf,Blue,Cyan,,
0000797.png,Desert,Fox,Wolf,Blue,Gray,,
0000798.png,Desert,Fox,Wolf,Green,Red,,
0000799.png,Desert,Fox,Wolf,Green,Blue,,
0000800.png,Desert,Fox,Wolf,Green,Yellow,,
0000801.png,Desert,Fox,Wolf,Green,Brown,,
0000802.png,Desert,Fox,Wolf,Green,Purple,,
0000803.png,Desert,Fox,Wolf,Green,Cyan,,
0000804.png,Desert,Fox,Wolf,Green,Gray,,
0000805.png,Desert,Fox,Wolf,Yellow,Red,,
0000806.png,Desert,Fox,Wolf,Yellow,Blue,,
0000807.png,Desert,Fox,Wolf,Yellow,Green,,
0000808.png,Desert,Fox,Wolf,Yellow,Brown,,
0000809.png,Desert,Fox,Wolf,Yellow,Purple,,
0000810.png,Desert,Fox,Wolf,Yellow,Cyan,,
0000811.png,Desert,Fox,Wolf,Yellow,Gray,,
0000812.png,Desert,Fox,Wolf,Brown,Red,,
0000813.png,Desert,Fox,Wolf,Brown,Blue,,
0000814.png,Desert,Fox,Wolf,Brown,Green,,
0000815.png,Desert,Fox,Wolf,Brown,Yellow,,
0000816.png,Desert,Fox,Wolf,Brown,Purple,,
0000817.png,Desert,Fox,Wolf,Brown,Cyan,,
0000818.png,Desert,Fox,Wolf,Brown,Gray,,
0000819.png,Desert,Fox,Wolf,Purple,Red,,
0000820.png,Desert,Fox,Wolf,Purple,Blue,,
0000821.png,Desert,Fox,Wolf,Purple,Green,,
0000822.png,Desert,Fox,Wolf,Purple,Yellow,,
0000823.png,Desert,Fox,Wolf,Purple,Brown,,
0000824.png,Desert,Fox,Wolf,Purple,Cyan,,
0000825.png,Desert,Fox,Wolf,Purple,Gray,,
0000826.png,Desert,Fox,Wolf,Cyan,Red,,
0000827.png,Desert,Fox,Wolf,Cyan,Blue,,
0000828.png,Desert,Fox,Wolf,Cyan,Green,,
0000829.png,Desert,Fox,Wolf,Cyan,Yellow,,
0000830.png,Desert,Fox,Wolf,Cyan,Brown,,
0000831.png,Desert,Fox,Wolf,Cyan,Purple,,
0000832.png,Desert,Fox,Wolf,Cyan,Gray,,
0000833.png,Desert,Fox,Wolf,Gray,Red,,
0000834.png,Desert,Fox,Wolf,Gray,Blue,,
0000835.png,Desert,Fox,Wolf,Gray,Green,,
0000836.png,Desert,Fox,Wolf,Gray,Yellow,,
0000837.png,Desert,Fox,Wolf,Gray,Brown,,
0000838.png,Desert,Fox,Wolf,Gray,Purple,,
0000839.png,Desert,Fox,Wolf,Gray,Cyan,,
0000840.png,Desert,Fox,Crocodile,Red,Blue,,
0000841.png,Desert,Fox,Crocodile,Red,Green,,
0000842.png,Desert,Fox,Crocodile,Red,Yellow,,
0000843.png,Desert,Fox,Crocodile,Red,Brown,,
0000844.png,Desert,Fox,Crocodile,Red,Purple,,
0000845.png,Desert,Fox,Crocodile,Red,Cyan,,
0000846.png,Desert,Fox,Crocodile,Red,Gray,,
0000847.png,Desert,Fox,Crocodile,Blue,Red,,
0000848.png,Desert,Fox,Crocodile,Blue,Green,,
0000849.png,Desert,Fox,Crocodile,Blue,Yellow,,
0000850.png,Desert,Fox,Crocodile,Blue,Brown,,
0000851.png,Desert,Fox,Crocodile,Blue,Purple,,
0000852.png,Desert,Fox,Crocodile,Blue,Cyan,,
0000853.png,Desert,Fox,Crocodile,Blue,Gray,,
0000854.png,Desert,Fox,Crocodile,Green,Red,,
0000855.png,Desert,Fox,Crocodile,Green,Blue,,
0000856.png,Desert,Fox,Crocodile,Green,Yellow,,
0000857.png,Desert,Fox,Crocodile,Green,Brown,,
0000858.png,Desert,Fox,Crocodile,Green,Purple,,
0000859.png,Desert,Fox,Crocodile,Green,Cyan,,
0000860.png,Desert,Fox,Crocodile,Green,Gray,,
0000861.png,Desert,Fox,Crocodile,Yellow,Red,,
0000862.png,Desert,Fox,Crocodile,Yellow,Blue,,
0000863.png,Desert,Fox,Crocodile,Yellow,Green,,
0000864.png,Desert,Fox,Crocodile,Yellow,Brown,,
0000865.png,Desert,Fox,Crocodile,Yellow,Purple,,
0000866.png,Desert,Fox,Crocodile,Yellow,Cyan,,
0000867.png,Desert,Fox,Crocodile,Yellow,Gray,,
0000868.png,Desert,Fox,Crocodile,Brown,Red,,
0000869.png,Desert,Fox,Crocodile,Brown,Blue,,
0000870.png,Desert,Fox,Crocodile,Brown,Green,,
0000871.png,Desert,Fox,Crocodile,Brown,Yellow,,
0000872.png,Desert,Fox,Crocodile,Brown,Purple,,
0000873.png,Desert,Fox,Crocodile,Brown,Cyan,,
0000874.png,Desert,Fox,Crocodile,Brown,Gray,,
0000875.png,Desert,Fox,Crocodile,Purple,Red,,
0000876.png,Desert,Fox,Crocodile,Purple,Blue,,
0000877.png,Desert,Fox,Crocodile,Purple,Green,,
0000878.png,Desert,Fox,Crocodile,Purple,Yellow,,
0000879.png,Desert,Fox,Crocodile,Purple,Brown,,
0000880.png,Desert,Fox,Crocodile,Purple,Cyan,,
0000881.png,Desert,Fox,Crocodile,Purple,Gray,,
0000882.png,Desert,Fox,Crocodile,Cyan,Red,,
0000883.png,Desert,Fox,Crocodile,Cyan,Blue,,
0000884.png,Desert,Fox,Crocodile,Cyan,Green,,
0000885.png,Desert,Fox,Crocodile,Cyan,Yellow,,
0000886.png,Desert,Fox,Crocodile,Cyan,Brown,,
0000887.png,Desert,Fox,Crocodile,Cyan,Purple,,
0000888.png,Desert,Fox,Crocodile,Cyan,Gray,,
0000889.png,Desert,Fox,Crocodile,Gray,Red,,
0000890.png,Desert,Fox,Crocodile,Gray,Blue,,
0000891.png,Desert,Fox,Crocodile,Gray,Green,,
0000892.png,Desert,Fox,Crocodile,Gray,Yellow,,
0000893.png,Desert,Fox,Crocodile,Gray,Brown,,
0000894.png,Desert,Fox,Crocodile,Gray,Purple,,
0000895.png,Desert,Fox,Crocodile,Gray,Cyan,,
0000896.png,Desert,Fox,Elephant,Red,Blue,,
0000897.png,Desert,Fox,Elephant,Red,Green,,
0000898.png,Desert,Fox,Elephant,Red,Yellow,,
0000899.png,Desert,Fox,Elephant,Red,Brown,,
0000900.png,Desert,Fox,Elephant,Red,Purple,,
0000901.png,Desert,Fox,Elephant,Red,Cyan,,
0000902.png,Desert,Fox,Elephant,Red,Gray,,
0000903.png,Desert,Fox,Elephant,Blue,Red,,
0000904.png,Desert,Fox,Elephant,Blue,Green,,
0000905.png,Desert,Fox,Elephant,Blue,Yellow,,
0000906.png,Desert,Fox,Elephant,Blue,Brown,,
0000907.png,Desert,Fox,Elephant,Blue,Purple,,
0000908.png,Desert,Fox,Elephant,Blue,Cyan,,
0000909.png,Desert,Fox,Elephant,Blue,Gray,,
0000910.png,Desert,Fox,Elephant,Green,Red,,
0000911.png,Desert,Fox,Elephant,Green,Blue,,
0000912.png,Desert,Fox,Elephant,Green,Yellow,,
0000913.png,Desert,Fox,Elephant,Green,Brown,,
0000914.png,Desert,Fox,Elephant,Green,Purple,,
0000915.png,Desert,Fox,Elephant,Green,Cyan,,
0000916.png,Desert,Fox,Elephant,Green,Gray,,
0000917.png,Desert,Fox,Elephant,Yellow,Red,,
0000918.png,Desert,Fox,Elephant,Yellow,Blue,,
0000919.png,Desert,Fox,Elephant,Yellow,Green,,
0000920.png,Desert,Fox,Elephant,Yellow,Brown,,
0000921.png,Desert,Fox,Elephant,Yellow,Purple,,
0000922.png,Desert,Fox,Elephant,Yellow,Cyan,,
0000923.png,Desert,Fox,Elephant,Yellow,Gray,,
0000924.png,Desert,Fox,Elephant,Brown,Red,,
0000925.png,Desert,Fox,Elephant,Brown,Blue,,
0000926.png,Desert,Fox,Elephant,Brown,Green,,
0000927.png,Desert,Fox,Elephant,Brown,Yellow,,
0000928.png,Desert,Fox,Elephant,Brown,Purple,,
0000929.png,Desert,Fox,Elephant,Brown,Cyan,,
0000930.png,Desert,Fox,Elephant,Brown,Gray,,
0000931.png,Desert,Fox,Elephant,Purple,Red,,
0000932.png,Desert,Fox,Elephant,Purple,Blue,,
0000933.png,Desert,Fox,Elephant,Purple,Green,,
0000934.png,Desert,Fox,Elephant,Purple,Yellow,,
0000935.png,Desert,Fox,Elephant,Purple,Brown,,
0000936.png,Desert,Fox,Elephant,Purple,Cyan,,
0000937.png,Desert,Fox,Elephant,Purple,Gray,,
0000938.png,Desert,Fox,Elephant,Cyan,Red,,
